Date,Open,High,Low,Close,Adj Close,Volume
2015-05-07,435.899994,435.899994,409.010010,418.054993,405.744385,121770
2015-05-08,414.519989,435.000000,414.519989,434.445007,421.651794,202260
2015-05-11,433.190002,445.000000,430.054993,434.709991,421.908966,150110
2015-05-12,436.484985,439.000000,427.005005,434.149994,421.365448,116890
2015-05-13,435.595001,440.994995,431.100006,432.709991,419.967834,175500
2015-05-14,437.450012,442.000000,433.579987,438.470001,425.558319,277190
2015-05-15,439.454987,449.899994,439.204987,448.390015,435.186127,178080
2015-05-18,450.000000,454.899994,444.005005,446.054993,432.919861,152920
2015-05-19,449.894989,454.190002,443.755005,448.154999,434.958069,140720
2015-05-20,452.480011,453.500000,439.260010,449.875000,436.627411,827630
2015-05-21,451.989990,460.000000,447.299988,457.700012,444.221954,484280
2015-05-22,458.799988,459.779999,449.000000,450.700012,437.428131,164530
2015-05-25,450.000000,454.975006,444.154999,450.334991,437.073883,205000
2015-05-26,452.940002,458.500000,445.010010,448.329987,435.127960,372020
2015-05-27,446.630005,451.299988,430.570007,441.160004,428.169037,427300
2015-05-28,441.160004,449.994995,435.500000,442.420013,429.391968,199350
2015-05-29,449.899994,458.899994,411.570007,421.654999,409.238434,2363130
2015-06-01,428.000000,441.200012,424.750000,437.989990,425.092377,403820
2015-06-02,444.100006,444.100006,424.750000,428.470001,415.852692,267240
2015-06-03,422.000000,436.570007,417.000000,432.484985,419.749481,259330
2015-06-04,432.929993,438.000000,420.825012,435.225006,422.408844,172170
2015-06-05,437.000000,449.500000,430.000000,445.065002,431.959015,329400
2015-06-08,450.980011,450.980011,440.510010,447.269989,434.099060,242550
2015-06-09,441.149994,461.899994,440.010010,458.234985,444.741211,561100
2015-06-10,455.399994,459.500000,450.500000,455.320007,441.912018,227980
2015-06-11,460.000000,477.200012,452.640015,466.529999,452.791931,859420
2015-06-12,466.500000,471.410004,450.899994,467.644989,453.874084,389000
2015-06-15,468.125000,473.279999,465.399994,471.529999,457.644745,267870
2015-06-16,471.500000,472.000000,463.515015,470.015015,456.174316,223360
2015-06-17,470.250000,479.000000,469.679993,477.619995,463.555359,981500
2015-06-18,477.619995,491.799988,477.619995,490.290009,475.852264,810390
2015-06-19,490.399994,524.080017,490.399994,515.804993,500.615967,786300
2015-06-22,520.000000,544.900024,514.205017,538.630005,522.768799,1295610
2015-06-23,541.799988,541.799988,524.505005,531.909973,516.246704,540040
2015-06-24,532.500000,536.994995,522.500000,525.369995,509.899231,1069200
2015-06-25,525.799988,540.000000,516.000000,538.489990,522.632935,744580
2015-06-26,538.400024,549.900024,530.000000,543.575012,527.568237,672250
2015-06-29,523.005005,547.000000,522.109985,545.534973,529.470459,593430
2015-06-30,540.599976,546.000000,538.000000,544.340027,528.310730,285560
2015-07-01,545.000000,556.505005,543.000000,549.820007,533.629333,575100
2015-07-02,550.000000,558.200012,541.099976,545.059998,529.009399,494890
2015-07-03,545.510010,559.000000,545.510010,556.109985,539.734009,521990
2015-07-06,551.099976,562.505005,545.994995,556.424988,540.039917,506300
2015-07-07,561.849976,566.000000,553.215027,555.799988,539.433105,511240
2015-07-08,555.500000,556.989990,517.750000,522.590027,507.201172,1227300
2015-07-09,520.700012,526.989990,497.059998,502.135010,489.032928,1885020
2015-07-10,500.299988,507.859985,495.119995,502.470001,489.359131,669150
2015-07-13,505.000000,514.000000,504.024994,509.535004,496.239807,957370
2015-07-14,510.119995,512.400024,500.000000,508.225006,494.963959,664530
2015-07-15,508.744995,517.900024,508.225006,515.775024,502.317047,479200
2015-07-16,517.000000,528.275024,516.500000,524.890015,511.194122,721680
2015-07-17,524.179993,530.895020,516.000000,517.885010,504.371887,808410
2015-07-20,521.979980,526.849976,511.315002,517.150024,503.656189,294170
2015-07-21,517.000000,522.945007,508.200012,510.674988,497.350067,427520
2015-07-22,517.000000,521.000000,497.549988,513.130005,499.740997,1854060
2015-07-23,517.000000,522.500000,510.000000,514.020020,500.607758,916790
2015-07-24,515.000000,521.000000,513.599976,517.010010,503.519714,306640
2015-07-27,517.000000,525.054993,510.075012,522.820007,509.178192,716810
2015-07-28,523.000000,535.869995,522.494995,533.934998,520.003113,806260
2015-07-29,536.950012,550.000000,534.119995,543.955017,529.761780,551780
2015-07-30,544.500000,549.955017,536.690002,544.059998,529.864014,361680
2015-07-31,540.500000,554.729980,538.054993,551.130005,536.749573,629650
2015-08-03,552.489990,570.000000,545.500000,568.234985,553.408142,417080
2015-08-04,570.000000,570.799988,550.135010,562.690002,548.007751,456380
2015-08-05,565.000000,572.020020,553.090027,556.205017,541.692139,559690
2015-08-06,557.000000,560.000000,539.210022,546.044983,531.797119,316380
2015-08-07,547.500000,557.484985,544.000000,548.265015,533.959290,406280
2015-08-10,553.000000,557.500000,541.640015,543.869995,529.678894,428530
2015-08-11,544.000000,548.590027,540.380005,545.229980,531.003418,353060
2015-08-12,550.000000,550.000000,527.000000,531.190002,517.329712,440400
2015-08-13,532.000000,541.200012,531.190002,535.599976,521.624634,389170
2015-08-14,539.890015,544.700012,531.880005,541.174988,527.054321,653990
2015-08-17,542.989990,542.989990,527.010010,539.994995,525.905029,836250
2015-08-18,540.000000,542.005005,538.025024,539.755005,525.671265,368080
2015-08-19,539.755005,541.000000,536.005005,539.099976,525.033325,617800
2015-08-20,538.549988,540.000000,528.005005,530.780029,516.930481,531600
2015-08-21,521.200012,539.840027,520.700012,534.434998,520.490051,497090
2015-08-24,505.500000,525.000000,475.125000,487.079987,474.370697,1446990
2015-08-25,491.454987,508.279999,485.904999,491.554993,478.728973,2491020
2015-08-26,494.899994,506.500000,489.200012,496.725006,483.764099,1104030
2015-08-27,500.149994,514.599976,500.149994,509.994995,496.687805,620110
2015-08-28,510.519989,512.890015,488.700012,505.250000,492.066620,2069490
2015-08-31,506.234985,506.945007,499.899994,502.119995,489.018250,448440
2015-09-01,502.119995,507.500000,488.500000,493.505005,480.628113,640640
2015-09-02,497.100006,505.500000,496.804993,502.195007,489.091339,420150
2015-09-03,507.070007,524.159973,507.070007,520.219971,506.645905,1417740
2015-09-04,525.380005,525.380005,501.230011,507.559998,494.316315,673630
2015-09-07,516.200012,516.200012,498.475006,503.904999,490.756714,527780
2015-09-08,505.600006,509.980011,495.579987,501.160004,488.083344,385870
2015-09-09,509.989990,511.679993,500.000000,504.994995,491.818268,551250
2015-09-10,501.989990,511.559998,493.850006,505.470001,492.280884,563880
2015-09-11,513.294983,513.294983,499.859985,503.684998,490.542480,206780
2015-09-14,503.600006,518.099976,503.600006,514.885010,501.450226,616730
2015-09-15,517.520020,526.900024,512.500000,523.500000,509.840424,696730
2015-09-16,525.234985,526.500000,515.000000,520.010010,506.441559,419160
2015-09-18,522.000000,527.400024,492.500000,496.559998,483.603363,3440150
2015-09-21,494.899994,502.250000,487.000000,493.589996,480.710876,706980
2015-09-22,496.299988,496.489990,478.350006,482.140015,469.559662,1257370
2015-09-23,482.070007,487.899994,467.704987,484.489990,471.848297,1431930
2015-09-24,484.515015,489.065002,478.804993,486.809998,474.107758,284680
2015-09-28,483.109985,491.630005,481.000000,482.274994,469.691040,226220
2015-09-29,476.019989,514.900024,473.214996,511.095001,497.759064,1047510
2015-09-30,511.500000,520.000000,502.200012,513.125000,499.736145,843840
2015-10-01,514.000000,519.000000,507.660004,510.755005,497.427979,519760
2015-10-05,518.950012,523.349976,511.005005,520.755005,507.167023,435880
2015-10-06,522.500000,524.239990,514.275024,516.539978,503.061981,746500
2015-10-07,516.500000,520.005005,508.714996,512.010010,498.650238,590060
2015-10-08,512.015015,512.015015,502.660004,504.144989,490.990417,404160
2015-10-09,505.130005,517.799988,494.000000,499.635010,486.598114,502770
2015-10-12,499.649994,503.975006,493.649994,496.339996,483.389130,493520
2015-10-13,491.299988,499.500000,491.299988,497.665009,484.679565,358370
2015-10-14,497.665009,498.500000,492.000000,493.989990,481.100403,205470
2015-10-15,494.000000,505.000000,492.200012,498.434998,485.429413,341150
2015-10-16,500.000000,502.195007,494.899994,499.799988,486.758759,237590
2015-10-19,501.894989,504.545013,497.665009,501.545013,488.458313,413050
2015-10-20,506.899994,534.900024,502.899994,531.085022,517.227478,3775620
2015-10-21,542.500000,542.770020,524.599976,535.804993,521.824341,1504140
2015-10-23,537.500000,538.174988,525.655029,527.304993,513.546082,470760
2015-10-26,528.900024,534.465027,526.000000,530.789978,516.940247,432960
2015-10-27,530.005005,536.000000,528.770020,532.080017,518.196594,262160
2015-10-28,532.599976,533.059998,518.200012,520.825012,507.235260,568720
2015-10-29,524.984985,524.984985,511.454987,516.210022,502.740753,1072700
2015-10-30,519.900024,524.799988,518.799988,522.234985,508.608429,413920
2015-11-02,523.299988,525.005005,517.510010,522.320007,508.691193,249310
2015-11-03,528.599976,528.900024,521.619995,525.340027,511.632446,208140
2015-11-04,525.880005,535.000000,525.880005,534.494995,520.548584,405530
2015-11-05,535.000000,537.000000,527.674988,532.565002,518.668884,595030
2015-11-06,533.099976,533.099976,525.164978,529.734985,515.912842,403400
2015-11-09,525.450012,540.000000,520.000000,534.614990,520.665405,316260
2015-11-10,534.609985,539.770020,530.000000,534.219971,520.280701,347390
2015-11-13,538.489990,538.489990,524.000000,531.065002,517.208008,608740
2015-11-16,530.000000,531.799988,521.195007,527.210022,513.453674,544910
2015-11-17,527.799988,531.594971,519.065002,523.039978,509.392365,415520
2015-11-18,526.890015,531.000000,517.520020,527.580017,513.814087,591080
2015-11-19,528.000000,542.500000,525.010010,541.700012,527.565552,350730
2015-11-20,542.255005,548.695007,539.070007,544.825012,530.609009,386100
2015-11-23,545.849976,550.000000,543.104980,549.679993,535.337341,403590
2015-11-24,549.000000,560.000000,549.000000,554.479980,540.012024,625480
2015-11-26,555.500000,564.500000,549.500000,555.049988,540.567200,779850
2015-11-27,553.010010,562.440002,551.460022,557.934998,543.376892,349480
2015-11-30,559.900024,559.900024,547.359985,554.099976,539.641968,264540
2015-12-01,551.500000,562.489990,549.534973,560.380005,545.758179,472510
2015-12-02,557.000000,562.989990,555.200012,557.265015,542.724426,273640
2015-12-03,559.880005,560.469971,553.010010,554.614990,540.143433,182800
2015-12-04,554.599976,558.594971,543.575012,544.710022,530.496948,170030
2015-12-07,545.270020,552.159973,544.010010,547.669983,533.379700,193340
2015-12-08,547.400024,559.750000,538.070007,553.719971,539.271973,267590
2015-12-09,553.994995,557.085022,546.119995,550.445007,536.082336,718390
2015-12-10,551.010010,558.000000,548.989990,553.775024,539.325562,187120
2015-12-11,553.775024,557.880005,550.114990,552.460022,538.044739,280320
2015-12-14,552.000000,555.000000,541.905029,543.794983,529.605835,285580
2015-12-15,547.500000,562.500000,543.010010,560.590027,545.962585,329580
2015-12-16,561.005005,569.590027,558.700012,560.825012,546.191589,439120
2015-12-17,563.000000,575.989990,562.500000,573.679993,558.711121,917560
2015-12-18,573.599976,585.000000,573.599976,581.380005,566.210083,646450
2015-12-21,575.000000,592.450012,575.000000,586.979980,571.664063,378840
2015-12-22,590.489990,591.395020,584.500000,589.544983,574.162170,257290
2015-12-23,590.000000,595.145020,585.664978,591.150024,575.725281,284890
2015-12-24,591.500000,592.500000,585.150024,590.090027,574.692871,246060
2015-12-28,591.500000,591.500000,588.500000,590.635010,575.223694,90210
2015-12-29,591.000000,599.900024,589.119995,598.640015,583.019836,362310
2015-12-30,600.000000,602.099976,594.320007,597.419983,581.831604,382930
2015-12-31,599.989990,604.000000,596.140015,600.994995,585.313416,551930
2016-01-01,601.609985,611.875000,600.000000,609.585022,593.679260,303940
2016-01-04,609.900024,609.900024,599.544983,605.244995,589.452454,407200
2016-01-05,607.500000,609.885010,598.000000,599.784973,584.135010,511200
2016-01-06,599.690002,618.000000,595.099976,610.724976,594.789490,346010
2016-01-07,609.979980,618.989990,603.020020,610.630005,594.696960,782290
2016-01-08,613.599976,636.520020,609.260010,631.450012,614.973694,1035070
2016-01-11,631.190002,638.900024,622.099976,630.619995,614.165283,532400
2016-01-12,631.000000,632.900024,615.200012,620.880005,604.679565,584520
2016-01-13,622.000000,629.539978,603.505005,607.784973,591.926208,1035940
2016-01-14,605.000000,612.130005,598.945007,607.590027,591.736267,557540
2016-01-15,603.000000,614.590027,588.150024,597.530029,581.938782,415270
2016-01-18,591.520020,597.500000,546.825012,550.320007,535.960632,1122130
2016-01-19,550.320007,571.000000,534.905029,564.489990,549.760864,637010
2016-01-20,562.000000,570.000000,545.710022,563.940002,549.225281,980180
2016-01-21,569.005005,582.505005,561.000000,574.205017,559.222412,709580
2016-01-22,581.700012,584.900024,575.344971,582.065002,566.877380,561330
2016-01-25,582.489990,595.000000,582.395020,585.630005,570.349365,468140
2016-01-27,590.700012,598.890015,581.799988,593.695007,578.203796,392950
2016-01-28,594.955017,597.994995,573.000000,577.604980,562.533630,695190
2016-01-29,583.900024,596.994995,575.599976,592.840027,577.371216,359630
2016-02-01,606.700012,606.700012,588.294983,600.315002,584.651184,329270
2016-02-02,603.700012,605.010010,578.104980,581.140015,565.976440,783640
2016-02-03,576.000000,648.989990,560.099976,637.974976,621.328491,5168290
2016-02-04,641.099976,642.565002,622.000000,634.390015,617.837036,1388570
2016-02-05,634.799988,675.000000,634.799988,669.835022,652.357117,2395660
2016-02-08,669.659973,683.794983,656.099976,666.015015,648.636841,1035210
2016-02-09,660.000000,666.575012,639.599976,658.405029,641.225342,921180
2016-02-10,658.405029,670.755005,641.000000,647.859985,630.955444,791800
2016-02-11,653.469971,653.500000,606.099976,617.919983,601.796692,1106940
2016-02-12,620.299988,633.799988,593.000000,599.674988,584.027832,1471630
2016-02-15,614.690002,630.000000,611.700012,620.994995,604.791565,965370
2016-02-16,619.200012,624.789978,596.530029,601.140015,585.454590,657200
2016-02-17,604.900024,616.500000,583.020020,611.094971,595.149780,667170
2016-02-18,616.000000,623.500000,610.500000,616.395020,600.311523,327650
2016-02-19,618.994995,621.500000,602.000000,604.809998,589.028870,472030
2016-02-22,613.895020,613.895020,585.119995,600.244995,584.582947,527480
2016-02-23,603.150024,604.494995,585.799988,589.484985,574.103699,435570
2016-02-24,590.690002,590.690002,580.000000,581.419983,566.249084,475810
2016-02-25,584.950012,585.500000,560.880005,575.289978,560.279053,1169870
2016-02-26,584.500000,586.000000,573.619995,580.844971,565.689026,1091040
2016-02-29,580.844971,607.000000,564.395020,593.205017,577.726624,640470
2016-03-01,596.020020,626.000000,596.020020,620.885010,604.684326,867750
2016-03-02,628.000000,650.900024,624.340027,637.090027,620.466431,1222010
2016-03-03,638.099976,641.000000,617.979980,620.770020,604.572388,654510
2016-03-04,629.900024,638.700012,615.400024,633.455017,616.926392,462750
2016-03-08,633.979980,643.270020,627.409973,629.304993,612.884705,529490
2016-03-09,629.500000,647.500000,620.554993,642.380005,625.618469,628590
2016-03-10,643.020020,646.000000,638.119995,640.489990,623.777832,404230
2016-03-11,644.979980,644.979980,633.000000,640.039978,623.339539,431390
2016-03-14,640.500000,654.500000,640.500000,651.674988,634.670898,457910
2016-03-15,654.500000,659.500000,642.099976,647.414978,630.522095,519580
2016-03-16,646.484985,649.000000,633.200012,648.234985,633.080872,583330
2016-03-17,653.530029,665.000000,649.570007,658.155029,642.769043,927920
2016-03-18,660.849976,666.309998,649.299988,663.239990,647.735107,699200
2016-03-21,666.700012,671.570007,660.000000,665.400024,649.844666,1171590
2016-03-22,666.500000,667.789978,656.179993,660.755005,645.308167,345300
2016-03-23,663.000000,689.900024,660.909973,687.419983,671.349792,1245940
2016-03-28,689.900024,690.000000,669.000000,670.020020,654.356628,659680
2016-03-29,664.500000,674.895020,663.989990,665.674988,650.113098,441940
2016-03-30,667.289978,682.184998,667.010010,678.775024,662.906860,479890
2016-03-31,675.549988,699.000000,673.500000,692.414978,676.228088,745590
2016-04-01,693.900024,703.094971,680.005005,687.750000,671.671997,664580
2016-04-04,690.000000,696.280029,683.229980,686.969971,670.910278,633850
2016-04-05,685.000000,692.000000,680.010010,682.354980,666.403198,557790
2016-04-06,689.000000,699.500000,684.604980,694.755005,678.513428,455050
2016-04-07,697.895020,704.650024,694.544983,698.260010,681.936523,560950
2016-04-08,702.500000,717.500000,696.000000,713.349976,696.673645,746730
2016-04-11,715.000000,723.000000,710.000000,719.320007,702.504089,559860
2016-04-12,722.000000,737.299988,719.500000,733.549988,716.401428,1233470
2016-04-13,739.000000,752.000000,738.010010,743.039978,725.669495,1042540
2016-04-18,743.299988,753.169983,728.549988,731.390015,714.291992,1455810
2016-04-20,739.700012,741.929993,720.000000,721.340027,704.476990,1553840
2016-04-21,721.000000,722.010010,694.544983,698.650024,682.317322,1810180
2016-04-22,698.650024,701.640015,689.099976,697.114990,680.818115,979300
2016-04-25,699.890015,701.989990,682.945007,685.385010,669.362427,660560
2016-04-26,687.500000,713.205017,684.005005,700.434998,684.060547,1335050
2016-04-27,700.000000,704.174988,691.554993,694.565002,678.327759,799640
2016-04-28,693.000000,704.000000,692.500000,696.710022,680.422729,1536750
2016-04-29,696.000000,698.320007,679.520020,682.909973,666.945251,769720
2016-05-02,687.400024,710.000000,675.000000,705.375000,688.885071,783370
2016-05-03,710.000000,712.575012,694.000000,698.549988,682.219666,989390
2016-05-04,698.049988,703.969971,691.380005,695.419983,679.162781,885130
2016-05-05,699.650024,718.400024,696.150024,715.549988,698.822205,915040
2016-05-06,722.349976,728.000000,711.304993,726.445007,709.462585,669860
2016-05-09,730.000000,745.000000,723.650024,737.864990,720.615417,860620
2016-05-10,742.500000,746.200012,734.450012,741.229980,723.901855,783390
2016-05-11,739.690002,749.695007,727.544983,748.284973,730.791870,821050
2016-05-12,752.000000,769.500000,745.359985,767.015015,749.084045,947120
2016-05-13,771.500000,781.000000,759.000000,762.614990,744.786926,1625310
2016-05-16,764.000000,785.804993,761.585022,777.109985,758.942993,1277500
2016-05-17,782.400024,782.400024,773.000000,775.840027,757.702759,622900
2016-05-18,773.424988,782.000000,768.500000,774.255005,756.154907,722670
2016-05-19,775.989990,782.000000,770.559998,773.820007,755.730103,790930
2016-05-20,774.599976,784.320007,766.965027,777.049988,758.884460,748140
2016-05-23,780.099976,783.500000,750.265015,765.369995,747.477478,1055320
2016-05-24,774.500000,774.500000,721.544983,762.554993,744.728333,4304490
2016-05-25,760.000000,760.000000,725.500000,733.724976,716.572266,2006860
2016-05-26,739.000000,752.000000,738.000000,745.835022,728.399231,1638490
2016-05-27,754.299988,773.979980,746.724976,766.789978,748.864319,1385490
2016-05-30,770.000000,772.000000,755.940002,764.344971,746.476501,763250
2016-05-31,766.809998,775.000000,747.000000,758.880005,741.139343,15459230
2016-06-01,752.799988,771.900024,748.000000,764.239990,746.373962,997090
2016-06-02,766.179993,800.000000,759.000000,796.455017,777.835815,1588230
2016-06-03,800.000000,809.500000,788.200012,789.955017,771.487915,1305340
2016-06-06,794.900024,794.905029,775.099976,777.409973,759.235962,837280
2016-06-07,780.000000,785.400024,765.000000,768.724976,750.754028,1425880
2016-06-08,773.799988,785.770020,766.265015,774.794983,756.682251,994080
2016-06-09,778.979980,778.979980,769.000000,771.895020,753.850037,310120
2016-06-10,774.679993,774.679993,757.500000,759.565002,741.808289,689240
2016-06-13,755.000000,755.895020,745.000000,750.059998,732.525452,988220
2016-06-14,750.099976,754.200012,742.000000,749.190002,731.675903,746670
2016-06-15,749.000000,768.789978,748.994995,765.119995,747.233398,486230
2016-06-16,762.500000,765.940002,755.945007,759.625000,741.866943,581090
2016-06-17,761.744995,764.984985,747.500000,753.015015,735.411499,641180
2016-06-20,753.000000,760.000000,744.500000,753.984985,736.358704,546040
2016-06-21,757.979980,768.500000,752.500000,760.604980,742.823914,458350
2016-06-22,756.005005,764.479980,756.005005,759.905029,742.140320,303690
2016-06-23,757.500000,774.005005,757.500000,769.690002,751.696533,307300
2016-06-24,759.400024,762.789978,741.640015,758.809998,741.070984,754260
2016-06-27,753.150024,771.200012,753.150024,769.559998,751.569641,681740
2016-06-28,776.494995,776.494995,765.099976,769.664978,751.672180,616330
2016-06-29,770.000000,774.275024,767.099976,768.580017,750.612549,197100
2016-06-30,771.494995,802.500000,768.005005,799.669983,780.975586,1341000
2016-07-01,805.000000,824.000000,799.500000,816.719971,797.627075,1111420
2016-07-04,817.549988,828.184998,810.000000,820.434998,801.255310,423520
2016-07-05,820.434998,822.000000,811.099976,817.000000,797.900513,476030
2016-07-07,814.099976,819.994995,808.044983,809.565002,790.639465,445790
2016-07-08,810.000000,823.895020,806.809998,820.780029,801.592224,554820
2016-07-11,829.955017,871.500000,825.005005,856.750000,836.721252,2626660
2016-07-12,868.000000,871.000000,857.000000,862.715027,842.546936,968930
2016-07-13,863.989990,875.500000,852.354980,857.530029,837.483032,1180570
2016-07-14,861.984985,872.219971,857.500000,867.015015,847.438110,924650
2016-07-15,869.994995,878.500000,866.005005,870.005005,850.360596,714800
2016-07-18,879.000000,883.599976,875.000000,880.070007,860.198303,727670
2016-07-19,880.989990,883.000000,860.000000,864.304993,844.789307,858270
2016-07-20,866.599976,875.299988,858.739990,864.010010,844.500916,628890
2016-07-21,872.900024,878.395020,865.169983,870.784973,851.122925,2367430
2016-07-22,870.700012,887.489990,868.320007,883.780029,863.824524,732040
2016-07-25,888.200012,903.000000,885.349976,898.364990,878.080139,2290140
2016-07-26,909.989990,998.989990,890.000000,984.835022,962.597717,9564650
2016-07-27,990.000000,993.765015,951.539978,979.344971,957.231689,3840330
2016-07-28,979.000000,1046.000000,967.744995,1031.680054,1008.385071,5956320
2016-07-29,1038.994995,1047.839966,1025.000000,1037.265015,1013.843933,2824840
2016-08-01,1046.000000,1140.864990,1042.994995,1122.625000,1097.276489,5296000
2016-08-02,1130.000000,1177.000000,1080.000000,1094.410034,1069.698608,4098180
2016-08-03,1095.000000,1095.000000,994.000000,1000.559998,977.967651,5446140
2016-08-04,1012.500000,1031.760010,972.344971,996.969971,974.458679,3806870
2016-08-05,1020.000000,1026.219971,981.515015,1009.469971,986.676453,2681260
2016-08-08,1026.699951,1028.135010,997.299988,1003.434998,980.777893,1656960
2016-08-09,1010.000000,1026.000000,991.000000,1017.979980,994.994263,1440470
2016-08-10,1015.000000,1027.000000,990.000000,999.830017,977.254211,1144720
2016-08-11,1004.989990,1007.549988,984.900024,1000.729980,978.133850,890100
2016-08-12,1002.099976,1019.900024,998.159973,1015.440002,992.511658,797540
2016-08-16,1016.010010,1032.500000,1002.044983,1020.359985,997.320557,906360
2016-08-17,1020.000000,1025.000000,1013.424988,1020.880005,997.828857,395520
2016-08-18,1023.434998,1029.344971,1006.900024,1013.455017,990.571472,618830
2016-08-19,1020.000000,1024.000000,1012.510010,1018.309998,995.316833,406760
2016-08-22,1016.789978,1023.200012,1012.109985,1016.614990,993.660156,494270
2016-08-23,1023.950012,1023.950012,991.500000,1004.065002,981.393555,669540
2016-08-24,1012.900024,1014.900024,1002.650024,1005.359985,982.659302,437540
2016-08-25,1006.000000,1034.199951,1002.604980,1028.964966,1005.731323,1254530
2016-08-26,1035.555054,1062.000000,1034.744995,1048.089966,1024.424438,916240
2016-08-29,1057.800049,1080.765015,1041.814941,1074.359985,1050.101318,1064600
2016-08-30,1087.199951,1094.000000,1070.555054,1077.739990,1053.404907,1394230
2016-08-31,1100.000000,1116.295044,1081.104980,1101.109985,1076.247314,1910090
2016-09-01,1103.050049,1126.000000,1100.000000,1116.084961,1090.884033,1291910
2016-09-02,1122.900024,1128.000000,1107.900024,1113.979980,1088.826660,1001600
2016-09-06,1120.099976,1129.900024,1117.609985,1126.584961,1101.146973,755340
2016-09-07,1129.500000,1174.000000,1129.400024,1139.329956,1113.604370,2519340
2016-09-08,1153.900024,1173.599976,1080.000000,1162.800049,1136.544434,1604933
2016-09-09,1171.000000,1183.900024,1144.550049,1153.550049,1127.503296,758416
2016-09-12,1124.800049,1133.849976,1050.000000,1094.400024,1069.688965,1034612
2016-09-14,1103.000000,1108.000000,1068.000000,1101.050049,1076.188599,1049761
2016-09-15,1108.900024,1113.000000,1085.000000,1099.000000,1074.184814,661551
2016-09-16,1109.000000,1117.099976,1080.699951,1087.849976,1063.286743,803966
2016-09-19,1096.500000,1096.500000,1072.199951,1075.900024,1051.606567,824883
2016-09-20,1050.050049,1088.949951,1050.050049,1075.050049,1050.775635,597126
2016-09-21,1084.900024,1084.900024,1066.050049,1070.250000,1046.084229,722885
2016-09-22,1083.250000,1132.199951,1070.750000,1127.949951,1102.481201,1363628
2016-09-23,1138.400024,1144.500000,1118.300049,1126.500000,1101.063965,1160432
2016-09-26,1118.000000,1139.849976,1115.550049,1122.800049,1097.447388,648551
2016-09-27,1130.000000,1130.000000,1091.849976,1098.599976,1073.794067,905372
2016-09-28,1105.000000,1113.900024,1092.050049,1106.099976,1081.124512,875357
2016-09-29,1120.000000,1123.000000,1011.200012,1037.150024,1013.731445,1550065
2016-09-30,1039.949951,1066.050049,1020.549988,1055.900024,1032.057983,1151711
2016-10-03,1069.000000,1090.000000,1068.300049,1086.699951,1062.162476,881426
2016-10-04,1092.000000,1096.349976,1072.000000,1083.750000,1059.279175,490022
2016-10-05,1090.000000,1093.849976,1068.300049,1074.250000,1049.993774,729161
2016-10-06,1076.050049,1105.000000,1066.000000,1077.250000,1052.925903,1182671
2016-10-07,1086.699951,1090.000000,1076.000000,1082.500000,1058.057373,606885
2016-10-10,1085.150024,1092.650024,1072.500000,1073.949951,1049.700684,382402
2016-10-13,1085.000000,1085.000000,1040.199951,1053.949951,1030.151978,969024
2016-10-14,1061.800049,1069.800049,1040.099976,1061.300049,1037.336182,819460
2016-10-17,1064.699951,1085.000000,1051.050049,1078.849976,1054.489868,920879
2016-10-18,1089.000000,1121.000000,1085.099976,1117.349976,1092.120605,1356207
2016-10-19,1123.300049,1129.949951,1111.250000,1118.849976,1093.586670,648141
2016-10-20,1123.500000,1135.000000,1117.599976,1121.400024,1096.079102,535999
2016-10-21,1126.000000,1139.000000,1115.300049,1134.300049,1108.687988,466028
2016-10-24,1136.500000,1142.150024,1125.199951,1128.949951,1103.458618,399832
2016-10-25,1128.000000,1145.000000,1115.099976,1141.699951,1115.920654,417201
2016-10-26,1140.000000,1163.300049,1125.050049,1148.400024,1122.469482,971690
2016-10-27,1150.949951,1162.000000,1098.000000,1104.800049,1079.853882,2014635
2016-10-28,1105.099976,1107.000000,1052.699951,1072.550049,1048.332031,1452433
2016-11-01,1087.000000,1089.949951,1056.300049,1060.800049,1036.847534,903775
2016-11-02,1048.000000,1050.000000,1015.599976,1019.849976,996.822205,1329886
2016-11-03,1029.800049,1046.150024,1015.000000,1030.849976,1007.573730,968028
2016-11-04,1035.000000,1036.199951,970.099976,993.150024,970.724915,1666744
2016-11-07,1009.799988,1028.400024,985.200012,990.400024,968.037109,1063258
2016-11-08,996.700012,1001.900024,972.000000,983.700012,961.488403,960336
2016-11-09,920.000000,934.500000,836.150024,929.150024,908.170105,3384855
2016-11-10,950.000000,979.299988,923.900024,929.200012,908.218994,1753921
2016-11-11,920.000000,920.000000,850.000000,858.099976,838.724304,2780607
2016-11-15,868.599976,868.599976,762.299988,815.049988,796.646423,4368353
2016-11-16,827.000000,942.700012,803.549988,899.799988,879.482788,7757348
2016-11-17,903.500000,903.500000,860.000000,871.150024,851.479736,1929384
2016-11-18,872.000000,901.450012,865.000000,878.400024,858.566101,1647276
2016-11-21,891.450012,891.450012,815.500000,832.200012,813.409241,2076791
2016-11-22,850.049988,863.000000,830.250000,858.000000,838.626709,1434086
2016-11-23,871.000000,871.450012,844.500000,850.250000,831.051697,1161595
2016-11-24,847.500000,850.849976,816.150024,820.700012,802.168884,1613090
2016-11-25,831.000000,884.000000,823.250000,877.900024,858.077332,1623036
2016-11-28,876.200012,899.000000,857.799988,879.250000,859.396790,1818863
2016-11-29,884.500000,926.299988,883.900024,907.250000,886.764526,2546446
2016-11-30,910.000000,927.849976,909.049988,919.799988,899.031311,1775315
